jointure,No disposition,Date mutation,Nature mutation,Valeur fonciere,No voie,Type de voie,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Prefixe de section,Section,No plan,1er lot,Surface Carrez du 1er lot,Nombre de lots,Code type local,Type local,Surface reelle bati,Nombre pieces principales,Arrondissement,id,commune,prefixe,section,numero,contenance,created,updated,coords,Prix_m2,Outlier,coords_X,coords_Y
75112000CD8,1,16/01/2020,Vente,407000.0,191.0,AV,2584,DAUMESNIL,75012.0,PARIS 12,75,112,000,CD,8,19,"41,34",1,2.0,Appartement,39.0,3.0,75112,75112000CD0008,75112,000,CD,8,308.0,2007-10-11,2016-07-21,"[655512.255747414, 6860200.785764122]",10435.897435897436,False,655512.255747414,6860200.785764122
75112000CE119,1,12/05/2020,Vente,225000.0,22.0,CITE,6624,MOYNET,75012.0,PARIS 12,75,112,000,CE,119,79,"18,81",1,2.0,Appartement,18.0,1.0,75112,75112000CE0119,75112,000,CE,119,3251.0,2007-10-10,2016-07-21,"[655010.1789659981, 6860566.419357]",12500.0,False,655010.1789659981,6860566.419357
75112000CE13,1,30/06/2020,Vente,214000.0,2.0,RUE,8546,SAINTE CLAIRE DEVILLE,75012.0,PARIS 12,75,112,000,CE,13,16,"20,72",1,2.0,Appartement,17.0,1.0,75112,75112000CE0013,75112,000,CE,13,119.0,2007-10-10,2016-07-21,"[655016.9802948097, 6860604.747775378]",12588.235294117647,False,655016.9802948097,6860604.747775378
75112000CE13,1,06/11/2020,Vente,200020.0,2.0,RUE,8546,SAINTE CLAIRE DEVILLE,75012.0,PARIS 12,75,112,000,CE,13,19,"18,75",1,2.0,Appartement,20.0,1.0,75112,75112000CE0013,75112,000,CE,13,119.0,2007-10-10,2016-07-21,"[655016.9802948097, 6860604.747775378]",10001.0,False,655016.9802948097,6860604.747775378
75112000CE16,1,18/05/2020,Vente,375000.0,7.0,PAS,6494,MONTGALLET,75012.0,PARIS 12,75,112,000,CE,16,22,,1,2.0,Appartement,34.0,2.0,75112,75112000CE0016,75112,000,CE,16,205.0,2007-10-10,2016-07-21,"[655053.1795592008, 6860614.665836409]",11029.411764705883,False,655053.1795592008,6860614.665836409
75112000CE25,1,28/07/2020,Vente,317000.0,8.0,RUE,6495,MONTGALLET,75012.0,PARIS 12,75,112,000,CE,25,10,,1,2.0,Appartement,27.0,2.0,75112,75112000CE0025,75112,000,CE,25,117.0,2007-10-10,2016-07-21,"[654988.0337157329, 6860485.083988838]",11740.74074074074,False,654988.0337157329,6860485.083988838
75112000CE35,1,02/03/2020,Vente,325000.0,26.0,RUE,6495,MONTGALLET,75012.0,PARIS 12,75,112,000,CE,35,15,,1,2.0,Appartement,30.0,2.0,75112,75112000CE0035,75112,000,CE,35,178.0,2007-10-10,2016-07-21,"[655084.4508918136, 6860550.526845731]",10833.333333333334,False,655084.4508918136,6860550.526845731
75112000CE42,1,02/07/2020,Vente,280000.0,40.0,RUE,6495,MONTGALLET,75012.0,PARIS 12,75,112,000,CE,42,13,"36,07",1,2.0,Appartement,33.0,2.0,75112,75112000CE0042,75112,000,CE,42,206.0,2007-10-10,2016-07-21,"[655169.7184651148, 6860608.124583314]",8484.848484848484,False,655169.7184651148,6860608.124583314
75112000CE42,1,23/07/2020,Vente,255000.0,40.0,RUE,6495,MONTGALLET,75012.0,PARIS 12,75,112,000,CE,42,7,"33,77",1,2.0,Appartement,32.0,2.0,75112,75112000CE0042,75112,000,CE,42,206.0,2007-10-10,2016-07-21,"[655169.7184651148, 6860608.124583314]",7968.75,False,655169.7184651148,6860608.124583314
75112000CE42,1,15/09/2020,Vente,270000.0,40.0,RUE,6495,MONTGALLET,75012.0,PARIS 12,75,112,000,CE,42,10,"34,90",1,2.0,Appartement,33.0,2.0,75112,75112000CE0042,75112,000,CE,42,206.0,2007-10-10,2016-07-21,"[655169.7184651148, 6860608.124583314]",8181.818181818182,False,655169.7184651148,6860608.124583314
75112000CH24,1,29/05/2020,Vente,545000.0,34.0,RUE,7402,DE PICPUS,75012.0,PARIS 12,75,112,000,CH,24,11,"57,77",1,2.0,Appartement,58.0,2.0,75112,75112000CH0024,75112,000,CH,24,4895.0,2012-01-27,2016-07-21,"[655588.7016687103, 6860722.440071893]",9396.551724137931,False,655588.7016687103,6860722.440071893
75112000CH24,1,05/06/2020,Vente,605000.0,34.0,RUE,7402,DE PICPUS,75012.0,PARIS 12,75,112,000,CH,24,31,"57,45",1,2.0,Appartement,55.0,2.0,75112,75112000CH0024,75112,000,CH,24,4895.0,2012-01-27,2016-07-21,"[655588.7016687103, 6860722.440071893]",11000.0,False,655588.7016687103,6860722.440071893
75112000CH24,1,22/10/2020,Vente,450000.0,34.0,RUE,7402,DE PICPUS,75012.0,PARIS 12,75,112,000,CH,24,30,"56,61",1,2.0,Appartement,56.0,3.0,75112,75112000CH0024,75112,000,CH,24,4895.0,2012-01-27,2016-07-21,"[655588.7016687103, 6860722.440071893]",8035.714285714285,False,655588.7016687103,6860722.440071893
75112000CH24,1,09/12/2020,Vente,652990.0,34.0,RUE,7402,DE PICPUS,75012.0,PARIS 12,75,112,000,CH,24,18,,1,2.0,Appartement,54.0,4.0,75112,75112000CH0024,75112,000,CH,24,4895.0,2012-01-27,2016-07-21,"[655588.7016687103, 6860722.440071893]",12092.407407407407,False,655588.7016687103,6860722.440071893
75112000CH3,1,24/01/2020,Vente,1018500.0,36.0,RUE,7402,DE PICPUS,75012.0,PARIS 12,75,112,000,CH,3,242,"100,65",1,2.0,Appartement,99.0,5.0,75112,75112000CH0003,75112,000,CH,3,12803.0,2007-10-15,2016-07-21,"[655555.3737637218, 6860697.7116099]",10287.878787878788,False,655555.3737637218,6860697.7116099
75112000CI14,1,30/01/2020,Vente,110000.0,111.0,RUE,8175,DE REUILLY,75012.0,PARIS 12,75,112,000,CI,14,88,"13,00",1,2.0,Appartement,13.0,1.0,75112,75112000CI0014,75112,000,CI,14,5251.0,2007-10-11,2016-07-21,"[655509.3748647635, 6860441.170953636]",8461.538461538461,False,655509.3748647635,6860441.170953636
75112000CI21,1,15/06/2020,Vente,197000.0,50.0,RUE,7402,DE PICPUS,75012.0,PARIS 12,75,112,000,CI,21,275,"20,00",1,2.0,Appartement,21.0,1.0,75112,75112000CI0021,75112,000,CI,21,7798.0,2007-10-11,2016-07-21,"[655624.0256979057, 6860542.202042156]",9380.952380952382,False,655624.0256979057,6860542.202042156
75112000CI21,1,30/06/2020,Vente,200000.0,50.0,RUE,7402,DE PICPUS,75012.0,PARIS 12,75,112,000,CI,21,272,"19,32",1,2.0,Appartement,19.0,1.0,75112,75112000CI0021,75112,000,CI,21,7798.0,2007-10-11,2016-07-21,"[655624.0256979057, 6860542.202042156]",10526.315789473685,False,655624.0256979057,6860542.202042156
75112000CI8,1,29/05/2020,Vente,290000.0,17.0,RUE,3955,DE LA GARE DE REUILLY,75012.0,PARIS 12,75,112,000,CI,8,2,"31,20",1,2.0,Appartement,33.0,1.0,75112,75112000CI0008,75112,000,CI,8,398.0,2007-10-11,2016-07-21,"[655577.2869617202, 6860334.663527834]",8787.878787878788,False,655577.2869617202,6860334.663527834
75112000CI8,1,28/10/2020,Vente,233520.0,15.0,RUE,3955,DE LA GARE DE REUILLY,75012.0,PARIS 12,75,112,000,CI,8,3,"19,46",1,2.0,Appartement,21.0,1.0,75112,75112000CI0008,75112,000,CI,8,398.0,2007-10-11,2016-07-21,"[655577.2869617202, 6860334.663527834]",11120.0,False,655577.2869617202,6860334.663527834
75112000CL68,1,29/06/2020,Vente,475250.0,9.0,VLA,8683,DE SAINT MANDE,75012.0,PARIS 12,75,112,000,CL,68,3,"45,85",1,2.0,Appartement,45.0,2.0,75112,75112000CL0068,75112,000,CL,68,238.0,2007-10-11,2016-07-21,"[655958.2499550829, 6860836.905339602]",10561.111111111111,False,655958.2499550829,6860836.905339602
75112000CL81,1,29/04/2020,Vente,816000.0,39.0,AV,8682,DE SAINT MANDE,75012.0,PARIS 12,75,112,000,CL,81,9,"75,28",1,2.0,Appartement,73.0,4.0,75112,75112000CL0081,75112,000,CL,81,286.0,2007-10-11,2016-07-21,"[656051.8584372192, 6860756.511406035]",11178.082191780823,False,656051.8584372192,6860756.511406035
75112000CM10,1,04/11/2020,Vente,480000.0,15.0,RUE,3479,FABRE D EGLANTINE,75012.0,PARIS 12,75,112,000,CM,10,50,,1,2.0,Appartement,62.0,3.0,75112,75112000CM0010,75112,000,CM,10,399.0,2007-10-11,2017-03-17,"[655613.0920596035, 6860905.928525044]",7741.935483870968,False,655613.0920596035,6860905.928525044
75112000CM10,1,04/11/2020,Vente,480000.0,15.0,RUE,3479,FABRE D EGLANTINE,75012.0,PARIS 12,75,112,000,CM,10,25,"52,90",1,2.0,Appartement,49.0,2.0,75112,75112000CM0010,75112,000,CM,10,399.0,2007-10-11,2017-03-17,"[655613.0920596035, 6860905.928525044]",9795.918367346938,False,655613.0920596035,6860905.928525044
75112000CM11,1,25/09/2020,Vente,401320.0,9.0,RUE,3479,FABRE D EGLANTINE,75012.0,PARIS 12,75,112,000,CM,11,24,"34,36",1,2.0,Appartement,38.0,2.0,75112,75112000CM0011,75112,000,CM,11,728.0,2007-10-11,2017-03-17,"[655603.7924213347, 6860896.632733434]",10561.052631578947,False,655603.7924213347,6860896.632733434
75112000CM12,1,05/11/2020,Vente,222000.0,4.0,RUE,4839,JAUCOURT,75012.0,PARIS 12,75,112,000,CM,12,2,"20,39",1,2.0,Appartement,20.0,1.0,75112,75112000CM0012,75112,000,CM,12,301.0,2007-10-11,2016-07-21,"[655584.6515172267, 6860886.964950745]",11100.0,False,655584.6515172267,6860886.964950745
75112000CM18,1,02/07/2020,Vente,604500.0,3.0,RUE,3479,FABRE D EGLANTINE,75012.0,PARIS 12,75,112,000,CM,18,6,"53,01",1,2.0,Appartement,54.0,3.0,75112,75112000CM0018,75112,000,CM,18,295.0,2007-10-11,2017-03-17,"[655611.4443275526, 6860836.091133369]",11194.444444444445,False,655611.4443275526,6860836.091133369
75112000CM34,1,31/01/2020,Vente,1145000.0,21.0,AV,0809,DU BEL AIR,75012.0,PARIS 12,75,112,000,CM,34,6,"100,25",1,2.0,Appartement,102.0,4.0,75112,75112000CM0034,75112,000,CM,34,449.0,2007-10-11,2016-07-21,"[655726.9373324505, 6860899.9058554275]",11225.490196078432,False,655726.9373324505,6860899.9058554275
75112000CM34,1,18/06/2020,Vente,100000.0,21.0,AV,0809,DU BEL AIR,75012.0,PARIS 12,75,112,000,CM,34,14,"10,18",1,2.0,Appartement,11.0,1.0,75112,75112000CM0034,75112,000,CM,34,449.0,2007-10-11,2016-07-21,"[655726.9373324505, 6860899.9058554275]",9090.90909090909,False,655726.9373324505,6860899.9058554275
75112000CM37,1,27/07/2020,Vente,260000.0,15.0,AV,0809,DU BEL AIR,75012.0,PARIS 12,75,112,000,CM,37,42,,1,2.0,Appartement,28.0,1.0,75112,75112000CM0037,75112,000,CM,37,463.0,2007-10-11,2016-07-21,"[655744.3233264817, 6860863.012968973]",9285.714285714286,False,655744.3233264817,6860863.012968973
75112000CM38,1,06/01/2020,Vente,688292.0,11.0,AV,0809,DU BEL AIR,75012.0,PARIS 12,75,112,000,CM,38,30,"64,38",1,2.0,Appartement,57.0,3.0,75112,75112000CM0038,75112,000,CM,38,1127.0,2007-10-11,2016-07-21,"[655754.8461175087, 6860848.1989162015]",12075.298245614034,False,655754.8461175087,6860848.1989162015
75112000CM38,1,12/06/2020,Vente,522650.0,11.0,AV,0809,DU BEL AIR,75012.0,PARIS 12,75,112,000,CM,38,42,"54,66",1,2.0,Appartement,54.0,3.0,75112,75112000CM0038,75112,000,CM,38,1127.0,2007-10-11,2016-07-21,"[655754.8461175087, 6860848.1989162015]",9678.703703703704,False,655754.8461175087,6860848.1989162015
75112000CM44,1,28/04/2020,Vente,1439000.0,5.0,AV,0809,DU BEL AIR,75012.0,PARIS 12,75,112,000,CM,44,4,"118,16",1,2.0,Appartement,120.0,5.0,75112,75112000CM0044,75112,000,CM,44,238.0,2007-10-11,2016-07-21,"[655782.9701740188, 6860806.615063566]",11991.666666666666,False,655782.9701740188,6860806.615063566
75112000CN1,1,05/11/2020,Vente,80000.0,276.0,RUE,3514,DU FBG ST ANTOINE,75012.0,PARIS 12,75,112,000,CN,1,26,"9,49",1,2.0,Appartement,9.0,1.0,75112,75112000CN0001,75112,000,CN,1,231.0,2007-10-11,2016-07-21,"[655482.8361848397, 6861111.812106136]",8888.888888888889,False,655482.8361848397,6861111.812106136
75112000CN11,1,28/09/2020,Vente,440000.0,8.0,AV,2904,DORIAN,75012.0,PARIS 12,75,112,000,CN,11,11,"44,60",1,2.0,Appartement,40.0,2.0,75112,75112000CN0011,75112,000,CN,11,276.0,2007-11-26,2016-07-21,"[655570.5819091852, 6860975.078638086]",11000.0,False,655570.5819091852,6860975.078638086
75112000CN21,1,20/07/2020,Vente,755000.0,18.0,RUE,3479,FABRE D EGLANTINE,75012.0,PARIS 12,75,112,000,CN,21,7,"63,80",1,2.0,Appartement,70.0,3.0,75112,75112000CN0021,75112,000,CN,21,1104.0,2007-10-11,2016-07-21,"[655683.9836696556, 6860940.034674828]",10785.714285714286,False,655683.9836696556,6860940.034674828
75112000CN21,1,27/10/2020,Vente,632000.0,18.0,RUE,3479,FABRE D EGLANTINE,75012.0,PARIS 12,75,112,000,CN,21,50,"60,06",1,2.0,Appartement,50.0,3.0,75112,75112000CN0021,75112,000,CN,21,1104.0,2007-10-11,2016-07-21,"[655683.9836696556, 6860940.034674828]",12640.0,False,655683.9836696556,6860940.034674828
75112000CN22,1,30/01/2020,Vente,700000.0,20.0,PL,6685,DE LA NATION,75012.0,PARIS 12,75,112,000,CN,22,11,"62,58",1,2.0,Appartement,59.0,3.0,75112,75112000CN0022,75112,000,CN,22,310.0,2007-10-11,2016-07-21,"[655676.4851590679, 6860955.999713659]",11864.406779661016,False,655676.4851590679,6860955.999713659
75112000CN28,1,11/08/2020,Vente,515000.0,28.0,AV,0809,DU BEL AIR,75012.0,PARIS 12,75,112,000,CN,28,10,"50,14",1,2.0,Appartement,51.0,3.0,75112,75112000CN0028,75112,000,CN,28,200.0,2007-10-11,2016-07-21,"[655770.187384274, 6860975.16099978]",10098.039215686274,False,655770.187384274,6860975.16099978
75112000CN28,1,11/08/2020,Vente,515000.0,28.0,AV,0809,DU BEL AIR,75012.0,PARIS 12,75,112,000,CN,28,23,,1,2.0,Appartement,51.0,3.0,75112,75112000CN0028,75112,000,CN,28,200.0,2007-10-11,2016-07-21,"[655770.187384274, 6860975.16099978]",10098.039215686274,False,655770.187384274,6860975.16099978
75112000CN31,1,29/05/2020,Vente,700850.0,26.0,PL,6685,DE LA NATION,75012.0,PARIS 12,75,112,000,CN,31,11,,1,2.0,Appartement,60.0,3.0,75112,75112000CN0031,75112,000,CN,31,186.0,2007-10-11,2016-07-21,"[655758.7962740294, 6860993.963582054]",11680.833333333334,False,655758.7962740294,6860993.963582054
75112000CN34,1,11/03/2020,Vente,572000.0,2.0,AV,9472,DU TRONE,75012.0,PARIS 12,75,112,000,CN,34,21,"61,53",1,2.0,Appartement,60.0,3.0,75112,75112000CN0034,75112,000,CN,34,474.0,2007-10-11,2016-07-21,"[655783.9378339886, 6861025.979744217]",9533.333333333334,False,655783.9378339886,6861025.979744217
75112000CN34,1,28/08/2020,Vente,724200.0,30.0,PL,6685,DE LA NATION,75012.0,PARIS 12,75,112,000,CN,34,14,"65,85",1,2.0,Appartement,65.0,3.0,75112,75112000CN0034,75112,000,CN,34,474.0,2007-10-11,2016-07-21,"[655783.9378339886, 6861025.979744217]",11141.538461538461,False,655783.9378339886,6861025.979744217
75112000CO16,1,11/09/2020,Vente,290750.0,91.0,RUE,8175,DE REUILLY,75012.0,PARIS 12,75,112,000,CO,16,13,"30,02",1,2.0,Appartement,34.0,1.0,75112,75112000CO0016,75112,000,CO,16,235.0,2007-10-11,2016-07-21,"[655259.7942443602, 6860667.322074526]",8551.470588235294,False,655259.7942443602,6860667.322074526
75112000CO16,1,11/09/2020,Vente,263000.0,91.0,RUE,8175,DE REUILLY,75012.0,PARIS 12,75,112,000,CO,16,12,"26,02",1,2.0,Appartement,25.0,1.0,75112,75112000CO0016,75112,000,CO,16,235.0,2007-10-11,2016-07-21,"[655259.7942443602, 6860667.322074526]",10520.0,False,655259.7942443602,6860667.322074526
75112000CO19,1,10/04/2020,Vente,601500.0,7.0,RUE,8927,DU SERGENT BAUCHAT,75012.0,PARIS 12,75,112,000,CO,19,10,"56,14",1,2.0,Appartement,55.0,3.0,75112,75112000CO0019,75112,000,CO,19,245.0,2007-10-11,2016-07-21,"[655287.2645459641, 6860682.095941112]",10936.363636363636,False,655287.2645459641,6860682.095941112
75112000CO27,1,05/02/2020,Vente,375000.0,33.0,RUE,8927,DU SERGENT BAUCHAT,75012.0,PARIS 12,75,112,000,CO,27,253,,1,2.0,Appartement,30.0,1.0,75112,75112000CO0027,75112,000,CO,27,1477.0,2007-10-11,2016-07-21,"[655442.0916335614, 6860809.750032296]",12500.0,False,655442.0916335614,6860809.750032296
75112000CO28,1,05/02/2020,Vente,210000.0,2.0,RUE,2025,CHRISTIAN DEWET,75012.0,PARIS 12,75,112,000,CO,28,56B,"18,08",1,2.0,Appartement,20.0,1.0,75112,75112000CO0028,75112,000,CO,28,2053.0,2007-10-11,2016-07-21,"[655431.0890399806, 6860838.7570713]",10500.0,False,655431.0890399806,6860838.7570713
75112000CO28,1,12/03/2020,Vente,275000.0,9.0,RUE,2025,CHRISTIAN DEWET,75012.0,PARIS 12,75,112,000,CO,28,25J,,1,2.0,Appartement,28.0,2.0,75112,75112000CO0028,75112,000,CO,28,2053.0,2007-10-11,2016-07-21,"[655431.0890399806, 6860838.7570713]",9821.42857142857,False,655431.0890399806,6860838.7570713
75112000CO28,1,21/09/2020,Vente,400000.0,3.0,RUE,2025,CHRISTIAN DEWET,75012.0,PARIS 12,75,112,000,CO,28,5C,,1,2.0,Appartement,42.0,3.0,75112,75112000CO0028,75112,000,CO,28,2053.0,2007-10-11,2016-07-21,"[655431.0890399806, 6860838.7570713]",9523.809523809523,False,655431.0890399806,6860838.7570713
75112000CO50,1,10/01/2020,Vente,874000.0,24.0,RUE,7402,DE PICPUS,75012.0,PARIS 12,75,112,000,CO,50,5,"84,12",1,2.0,Appartement,80.0,4.0,75112,75112000CO0050,75112,000,CO,50,278.0,2007-10-11,2016-07-21,"[655581.8221736021, 6860795.762219475]",10925.0,False,655581.8221736021,6860795.762219475
75112000CO8,1,03/07/2020,Vente,868100.0,1.0,RUE,7411,PIERRE BOURDAN,75012.0,PARIS 12,75,112,000,CO,8,38,"74,24",1,2.0,Appartement,74.0,3.0,75112,75112000CO0008,75112,000,CO,8,2607.0,2007-10-11,2016-07-21,"[655359.6976905342, 6860851.420642064]",11731.081081081082,False,655359.6976905342,6860851.420642064
75112000CP24,1,31/03/2020,Vente,255000.0,61.0,RUE,8175,DE REUILLY,75012.0,PARIS 12,75,112,000,CP,24,32,,1,2.0,Appartement,20.0,1.0,75112,75112000CP0024,75112,000,CP,24,1401.0,2007-10-11,2016-07-21,"[655199.1149186543, 6860829.153788887]",12750.0,False,655199.1149186543,6860829.153788887
75112000CP39,1,20/07/2020,Vente,580000.0,136.0,BD,2792,DIDEROT,75012.0,PARIS 12,75,112,000,CP,39,135,"59,46",1,2.0,Appartement,60.0,3.0,75112,75112000CP0039,75112,000,CP,39,898.0,2007-10-11,2016-07-21,"[655192.3057776842, 6860979.684132185]",9666.666666666666,False,655192.3057776842,6860979.684132185
75112000CR11,1,25/05/2020,Vente,409500.0,8.0,PAS,4094,DU GENIE,75012.0,PARIS 12,75,112,000,CR,11,1,"41,05",1,2.0,Appartement,42.0,1.0,75112,75112000CR0011,75112,000,CR,11,242.0,2007-10-11,2016-07-21,"[655198.8145118755, 6861144.045259387]",9750.0,False,655198.8145118755,6861144.045259387
75112000CR12,1,07/10/2020,Vente,245000.0,10.0,PAS,4094,DU GENIE,75012.0,PARIS 12,75,112,000,CR,12,22,,1,2.0,Appartement,22.0,1.0,75112,75112000CR0012,75112,000,CR,12,259.0,2007-10-11,2016-07-21,"[655192.305489677, 6861136.440600136]",11136.363636363636,False,655192.305489677,6861136.440600136
75112000CR18,1,26/06/2020,Vente,380000.0,24.0,PAS,4094,DU GENIE,75012.0,PARIS 12,75,112,000,CR,18,7,,1,2.0,Appartement,37.0,2.0,75112,75112000CR0018,75112,000,CR,18,545.0,2007-10-11,2016-07-21,"[655125.9852056325, 6861066.360206921]",10270.27027027027,False,655125.9852056325,6861066.360206921
75112000CR18,1,04/11/2020,Vente,360000.0,24.0,PAS,4094,DU GENIE,75012.0,PARIS 12,75,112,000,CR,18,4,"36,05",1,2.0,Appartement,40.0,2.0,75112,75112000CR0018,75112,000,CR,18,545.0,2007-10-11,2016-07-21,"[655125.9852056325, 6861066.360206921]",9000.0,False,655125.9852056325,6861066.360206921
75112000CR33,1,03/07/2020,Vente,285000.0,21.0,PAS,4094,DU GENIE,75012.0,PARIS 12,75,112,000,CR,33,101,"31,34",1,2.0,Appartement,33.0,2.0,75112,75112000CR0033,75112,000,CR,33,298.0,2007-10-11,2016-07-21,"[655165.2028446149, 6861045.127313032]",8636.363636363636,False,655165.2028446149,6861045.127313032
75112000CR33,1,10/11/2020,Vente,220000.0,21.0,PAS,4094,DU GENIE,75012.0,PARIS 12,75,112,000,CR,33,4,"24,01",1,2.0,Appartement,20.0,2.0,75112,75112000CR0033,75112,000,CR,33,298.0,2007-10-11,2016-07-21,"[655165.2028446149, 6861045.127313032]",11000.0,False,655165.2028446149,6861045.127313032
75112000CR39,1,30/07/2020,Vente,260000.0,9.0,PAS,4094,DU GENIE,75012.0,PARIS 12,75,112,000,CR,39,23,"25,30",1,2.0,Appartement,29.0,1.0,75112,75112000CR0039,75112,000,CR,39,422.0,2007-10-11,2016-07-21,"[655204.1693724783, 6861096.822826657]",8965.51724137931,False,655204.1693724783,6861096.822826657
75112000CR39,1,27/10/2020,Vente,385550.0,9.0,PAS,4094,DU GENIE,75012.0,PARIS 12,75,112,000,CR,39,10,"33,80",1,2.0,Appartement,34.0,2.0,75112,75112000CR0039,75112,000,CR,39,422.0,2007-10-11,2016-07-21,"[655204.1693724783, 6861096.822826657]",11339.70588235294,False,655204.1693724783,6861096.822826657
75112000CR46,1,09/06/2020,Vente,210000.0,250.0,RUE,3514,DU FBG ST ANTOINE,75012.0,PARIS 12,75,112,000,CR,46,25,"18,36",1,2.0,Appartement,18.0,1.0,75112,75112000CR0046,75112,000,CR,46,804.0,2007-10-11,2016-12-07,"[655270.2872017378, 6861145.881294374]",11666.666666666666,False,655270.2872017378,6861145.881294374
75112000CR48,1,21/09/2020,Vente,142000.0,123.0,BD,2792,DIDEROT,75012.0,PARIS 12,75,112,000,CR,48,18,"10,75",1,2.0,Appartement,10.0,1.0,75112,75112000CR0048,75112,000,CR,48,324.0,2007-10-11,2016-07-21,"[655358.4585078068, 6861072.170059021]",14200.0,False,655358.4585078068,6861072.170059021
75112000CR48,1,17/09/2020,Vente,967000.0,123.0,BD,2792,DIDEROT,75012.0,PARIS 12,75,112,000,CR,48,10,"90,07",1,2.0,Appartement,90.0,5.0,75112,75112000CR0048,75112,000,CR,48,324.0,2007-10-11,2016-07-21,"[655358.4585078068, 6861072.170059021]",10744.444444444445,False,655358.4585078068,6861072.170059021
75112000CR56,1,10/03/2020,Vente,840000.0,270.0,RUE,3514,DU FBG ST ANTOINE,75012.0,PARIS 12,75,112,000,CR,56,13,"73,86",1,2.0,Appartement,55.0,3.0,75112,75112000CR0056,75112,000,CR,56,814.0,2007-10-11,2016-07-21,"[655451.0993002495, 6861111.383507766]",15272.727272727272,False,655451.0993002495,6861111.383507766
75112000CR56,1,15/07/2020,Vente,220500.0,270.0,RUE,3514,DU FBG ST ANTOINE,75012.0,PARIS 12,75,112,000,CR,56,32,"18,70",1,2.0,Appartement,15.0,1.0,75112,75112000CR0056,75112,000,CR,56,814.0,2007-10-11,2016-07-21,"[655451.0993002495, 6861111.383507766]",14700.0,False,655451.0993002495,6861111.383507766
75112000CR59,1,11/06/2020,Vente,153100.0,268.0,RUE,3514,DU FBG ST ANTOINE,75012.0,PARIS 12,75,112,000,CR,59,92,"12,14",1,2.0,Appartement,15.0,1.0,75112,75112000CR0059,75112,000,CR,59,359.0,2007-10-11,2016-07-21,"[655435.1479341935, 6861107.285059289]",10206.666666666666,False,655435.1479341935,6861107.285059289
75112000CS14,1,10/06/2020,Vente,397750.0,214.0,RUE,3514,DU FBG ST ANTOINE,75012.0,PARIS 12,75,112,000,CS,14,58,,1,2.0,Appartement,39.0,2.0,75112,75112000CS0014,75112,000,CS,14,581.0,2007-10-11,2016-07-21,"[654979.8649884355, 6861214.720813409]",10198.71794871795,False,654979.8649884355,6861214.720813409
75112000CS14,1,27/11/2020,Vente,676000.0,214.0,RUE,3514,DU FBG ST ANTOINE,75012.0,PARIS 12,75,112,000,CS,14,9,"69,16",1,2.0,Appartement,85.0,2.0,75112,75112000CS0014,75112,000,CS,14,581.0,2007-10-11,2016-07-21,"[654979.8649884355, 6861214.720813409]",7952.941176470588,False,654979.8649884355,6861214.720813409
75112000CS18,1,21/10/2020,Vente,190000.0,19.0,RUE,8175,DE REUILLY,75012.0,PARIS 12,75,112,000,CS,18,72,"17,02",1,2.0,Appartement,14.0,1.0,75112,75112000CS0018,75112,000,CS,18,730.0,2007-10-11,2016-07-21,"[654950.3922683629, 6861143.314198869]",13571.42857142857,False,654950.3922683629,6861143.314198869
75112000CS22,1,28/12/2020,Vente,204500.0,232.0,RUE,3514,DU FBG ST ANTOINE,75012.0,PARIS 12,75,112,000,CS,22,54,"16,60",1,2.0,Appartement,22.0,1.0,75112,75112000CS0022,75112,000,CS,22,302.0,2007-10-11,2016-07-21,"[655121.7709026287, 6861198.784984411]",9295.454545454546,False,655121.7709026287,6861198.784984411
75112000CS25,1,05/02/2020,Vente,359000.0,29.0,RUE,8175,DE REUILLY,75012.0,PARIS 12,75,112,000,CS,25,4,"34,89",1,2.0,Appartement,35.0,2.0,75112,75112000CS0025,75112,000,CS,25,1934.0,2007-10-11,2018-04-24,"[655019.070682227, 6861084.072163746]",10257.142857142857,False,655019.070682227,6861084.072163746
75112000CS26,1,09/06/2020,Vente,115000.0,31.0,RUE,8175,DE REUILLY,75012.0,PARIS 12,75,112,000,CS,26,24,"11,75",1,2.0,Appartement,11.0,1.0,75112,75112000CS0026,75112,000,CS,26,1000.0,2007-10-11,2016-07-21,"[655005.0487910034, 6861043.179167323]",10454.545454545454,False,655005.0487910034,6861043.179167323
75112000CS30,1,16/09/2020,Vente,165000.0,238.0,RUE,3514,DU FBG ST ANTOINE,75012.0,PARIS 12,75,112,000,CS,30,28,"18,66",1,2.0,Appartement,18.0,1.0,75112,75112000CS0030,75112,000,CS,30,176.0,2007-10-11,2016-07-21,"[655179.0494152461, 6861192.360443811]",9166.666666666666,False,655179.0494152461,6861192.360443811
75112000CS32,1,01/12/2020,Vente,146600.0,37.0,RUE,2086,CLAUDE TILLIER,75012.0,PARIS 12,75,112,000,CS,32,15,"12,92",1,2.0,Appartement,10.0,1.0,75112,75112000CS0032,75112,000,CS,32,158.0,2007-10-11,2016-07-21,"[655160.5893587873, 6861171.164137493]",14660.0,False,655160.5893587873,6861171.164137493
75112000CS33,1,13/02/2020,Vente,290000.0,35.0,RUE,2086,CLAUDE TILLIER,75012.0,PARIS 12,75,112,000,CS,33,4,"26,24",1,2.0,Appartement,29.0,2.0,75112,75112000CS0033,75112,000,CS,33,187.0,2007-10-11,2016-07-21,"[655150.9437105088, 6861159.0890622735]",10000.0,False,655150.9437105088,6861159.0890622735
